,finestep,counter,ascending,range_exponent,start,direction
1420,-1856,2.6,False,13,-8192,up
1421,-1840,2.0,False,13,-8192,up
1422,-1824,1.8,False,13,-8192,up
1423,-1808,1.2,False,13,-8192,up
1424,-1792,2.4,False,13,-8192,up
1425,-1776,3.4,False,13,-8192,up
1426,-1760,3.4,False,13,-8192,up
1427,-1744,2.4,False,13,-8192,up
1428,-1728,2.6,False,13,-8192,up
1429,-1712,2.0,False,13,-8192,up
1430,-1696,1.8,False,13,-8192,up
1431,-1680,2.2,False,13,-8192,up
1432,-1664,2.6,False,13,-8192,up
1433,-1648,2.0,False,13,-8192,up
1434,-1632,2.2,False,13,-8192,up
1435,-1616,1.4,False,13,-8192,up
1436,-1600,2.2,False,13,-8192,up
1437,-1584,1.8,False,13,-8192,up
1438,-1568,1.4,False,13,-8192,up
1439,-1552,1.6,False,13,-8192,up
1440,-1536,2.4,False,13,-8192,up
1441,-1520,1.8,False,13,-8192,up
1442,-1504,0.8,False,13,-8192,up
1443,-1488,2.6,False,13,-8192,up
1444,-1472,1.6,False,13,-8192,up
1445,-1456,2.4,False,13,-8192,up
1446,-1440,1.0,False,13,-8192,up
1447,-1424,1.0,False,13,-8192,up
1448,-1408,0.6,False,13,-8192,up
1449,-1392,1.2,False,13,-8192,up
1450,-1376,2.2,False,13,-8192,up
1451,-1360,2.0,False,13,-8192,up
1452,-1344,1.0,False,13,-8192,up
1453,-1328,0.2,False,13,-8192,up
1454,-1312,1.8,False,13,-8192,up
1455,-1296,2.0,False,13,-8192,up
1456,-1280,1.6,False,13,-8192,up
1457,-1264,1.2,False,13,-8192,up
1458,-1248,0.4,False,13,-8192,up
1459,-1232,1.8,False,13,-8192,up
1460,-1216,1.8,False,13,-8192,up
1461,-1200,1.6,False,13,-8192,up
1462,-1184,2.4,False,13,-8192,up
1463,-1168,0.4,False,13,-8192,up
1464,-1152,1.4,False,13,-8192,up
1465,-1136,1.2,False,13,-8192,up
1466,-1120,0.4,False,13,-8192,up
1467,-1104,2.0,False,13,-8192,up
1468,-1088,0.0,False,13,-8192,up
1469,-1072,1.6,False,13,-8192,up
1470,-1056,1.0,False,13,-8192,up
1471,-1040,0.4,False,13,-8192,up
1472,-1024,0.4,False,13,-8192,up
1473,-1008,1.2,False,13,-8192,up
1474,-992,0.0,False,13,-8192,up
1475,-976,0.6,False,13,-8192,up
1476,-960,1.6,False,13,-8192,up
1477,-944,1.2,False,13,-8192,up
1478,-928,1.0,False,13,-8192,up
1479,-912,0.8,False,13,-8192,up
1480,-896,1.8,False,13,-8192,up
1481,-880,0.4,False,13,-8192,up
1482,-864,1.2,False,13,-8192,up
1483,-848,1.4,False,13,-8192,up
1484,-832,1.0,False,13,-8192,up
1485,-816,-0.6,False,13,-8192,up
1486,-800,1.2,False,13,-8192,up
1487,-784,0.4,False,13,-8192,up
1488,-768,0.8,False,13,-8192,up
1489,-752,0.0,False,13,-8192,up
1490,-736,0.0,False,13,-8192,up
1491,-720,-0.2,False,13,-8192,up
1492,-704,0.0,False,13,-8192,up
1493,-688,1.0,False,13,-8192,up
1494,-672,0.4,False,13,-8192,up
1495,-656,0.2,False,13,-8192,up
1496,-640,0.6,False,13,-8192,up
1497,-624,1.2,False,13,-8192,up
1498,-608,0.2,False,13,-8192,up
1499,-592,0.0,False,13,-8192,up
1500,-576,1.0,False,13,-8192,up
1501,-560,0.0,False,13,-8192,up
1502,-544,0.4,False,13,-8192,up
1503,-528,1.0,False,13,-8192,up
1504,-512,1.0,False,13,-8192,up
1505,-496,-0.2,False,13,-8192,up
1506,-480,0.0,False,13,-8192,up
1507,-464,0.0,False,13,-8192,up
1508,-448,-0.6,False,13,-8192,up
1509,-432,-0.6,False,13,-8192,up
1510,-416,0.8,False,13,-8192,up
1511,-400,0.0,False,13,-8192,up
1512,-384,-0.6,False,13,-8192,up
1513,-368,0.2,False,13,-8192,up
1514,-352,0.6,False,13,-8192,up
1515,-336,-0.8,False,13,-8192,up
1516,-320,0.0,False,13,-8192,up
1517,-304,-0.2,False,13,-8192,up
1518,-288,-1.4,False,13,-8192,up
1519,-272,0.8,False,13,-8192,up
1520,-256,-0.2,False,13,-8192,up
1521,-240,0.6,False,13,-8192,up
1522,-224,0.4,False,13,-8192,up
1523,-208,-0.2,False,13,-8192,up
1524,-192,-0.4,False,13,-8192,up
1525,-176,-0.6,False,13,-8192,up
1526,-160,-0.2,False,13,-8192,up
1527,-144,-0.8,False,13,-8192,up
1528,-128,0.0,False,13,-8192,up
1529,-112,-1.2,False,13,-8192,up
1530,-96,-0.6,False,13,-8192,up
1531,-80,0.4,False,13,-8192,up
1532,-64,-0.6,False,13,-8192,up
1533,-48,-0.6,False,13,-8192,up
1534,-32,-0.8,False,13,-8192,up
1535,-16,-2.2,False,13,-8192,up
1536,0,-1.0,False,13,-8192,up
1537,16,-2.2,False,13,-8192,up
1538,32,0.2,False,13,-8192,up
1539,48,-1.0,False,13,-8192,up
1540,64,-0.8,False,13,-8192,up
1541,80,-1.2,False,13,-8192,up
1542,96,-1.0,False,13,-8192,up
1543,112,-1.0,False,13,-8192,up
1544,128,-2.2,False,13,-8192,up
1545,144,-1.6,False,13,-8192,up
1546,160,-0.2,False,13,-8192,up
1547,176,-1.0,False,13,-8192,up
1548,192,-1.4,False,13,-8192,up
1549,208,-2.0,False,13,-8192,up
1550,224,-1.0,False,13,-8192,up
1551,240,-0.8,False,13,-8192,up
1552,256,-1.6,False,13,-8192,up
1553,272,-1.2,False,13,-8192,up
1554,288,-0.4,False,13,-8192,up
1555,304,-2.0,False,13,-8192,up
1556,320,-1.8,False,13,-8192,up
1557,336,0.0,False,13,-8192,up
1558,352,-1.4,False,13,-8192,up
1559,368,-2.4,False,13,-8192,up
1560,384,-2.4,False,13,-8192,up
1561,400,-1.2,False,13,-8192,up
1562,416,-1.0,False,13,-8192,up
1563,432,-1.8,False,13,-8192,up
1564,448,-3.2,False,13,-8192,up
1565,464,-1.2,False,13,-8192,up
1566,480,-1.4,False,13,-8192,up
1567,496,-2.0,False,13,-8192,up
1568,512,-2.2,False,13,-8192,up
1569,528,-1.6,False,13,-8192,up
1570,544,-2.6,False,13,-8192,up
1571,560,-0.8,False,13,-8192,up
1572,576,-1.8,False,13,-8192,up
1573,592,-1.4,False,13,-8192,up
1574,608,-1.8,False,13,-8192,up
1575,624,-1.8,False,13,-8192,up
1576,640,-2.8,False,13,-8192,up
1577,656,-2.6,False,13,-8192,up
1578,672,-2.4,False,13,-8192,up
1579,688,-2.0,False,13,-8192,up
1580,704,-1.4,False,13,-8192,up
1581,720,-1.8,False,13,-8192,up
1582,736,-2.2,False,13,-8192,up
1583,752,-2.0,False,13,-8192,up
1584,768,-3.0,False,13,-8192,up
1585,784,-2.4,False,13,-8192,up
1586,800,-2.4,False,13,-8192,up
1587,816,-3.4,False,13,-8192,up
1588,832,-2.0,False,13,-8192,up
1589,848,-1.6,False,13,-8192,up
1590,864,-2.4,False,13,-8192,up
1591,880,-1.8,False,13,-8192,up
1592,896,-3.2,False,13,-8192,up
1593,912,-3.2,False,13,-8192,up
1594,928,-2.4,False,13,-8192,up
1595,944,-2.8,False,13,-8192,up
1596,960,-2.4,False,13,-8192,up
1597,976,-2.0,False,13,-8192,up
1598,992,-3.2,False,13,-8192,up
1599,1008,-3.0,False,13,-8192,up
1600,1024,-2.0,False,13,-8192,up
1601,1040,-2.4,False,13,-8192,up
1602,1056,-2.6,False,13,-8192,up
1603,1072,-3.6,False,13,-8192,up
1604,1088,-2.8,False,13,-8192,up
1605,1104,-3.2,False,13,-8192,up
1606,1120,-3.6,False,13,-8192,up
1607,1136,-4.0,False,13,-8192,up
1608,1152,-3.2,False,13,-8192,up
1609,1168,-2.6,False,13,-8192,up
1610,1184,-3.2,False,13,-8192,up
1611,1200,-3.4,False,13,-8192,up
1612,1216,-2.4,False,13,-8192,up
1613,1232,-2.8,False,13,-8192,up
1614,1248,-3.2,False,13,-8192,up
1615,1264,-3.8,False,13,-8192,up
1616,1280,-2.6,False,13,-8192,up
1617,1296,-3.2,False,13,-8192,up
1618,1312,-3.8,False,13,-8192,up
1619,1328,-2.6,False,13,-8192,up
1620,1344,-3.4,False,13,-8192,up
1621,1360,-4.6,False,13,-8192,up
1622,1376,-3.2,False,13,-8192,up
1623,1392,-3.0,False,13,-8192,up
1624,1408,-3.2,False,13,-8192,up
1625,1424,-3.0,False,13,-8192,up
1626,1440,-3.6,False,13,-8192,up
1627,1456,-4.2,False,13,-8192,up
1628,1472,-3.6,False,13,-8192,up
1629,1488,-4.0,False,13,-8192,up
1630,1504,-3.6,False,13,-8192,up
1631,1520,-3.6,False,13,-8192,up
1632,1536,-3.8,False,13,-8192,up
1633,1552,-3.8,False,13,-8192,up
1634,1568,-3.0,False,13,-8192,up
1635,1584,-3.0,False,13,-8192,up
1636,1600,-3.4,False,13,-8192,up
1637,1616,-3.2,False,13,-8192,up
1638,1632,-3.6,False,13,-8192,up
1639,1648,-4.2,False,13,-8192,up
1640,1664,-4.6,False,13,-8192,up
1641,1680,-3.8,False,13,-8192,up
1642,1696,-4.2,False,13,-8192,up
1643,1712,-4.0,False,13,-8192,up
1644,1728,-4.2,False,13,-8192,up
1645,1744,-4.2,False,13,-8192,up
1646,1760,-3.8,False,13,-8192,up
1647,1776,-4.6,False,13,-8192,up
1648,1792,-3.2,False,13,-8192,up
1649,1808,-3.4,False,13,-8192,up
1650,1824,-3.8,False,13,-8192,up
1651,1840,-3.8,False,13,-8192,up
1652,1856,-4.2,False,13,-8192,up
1653,1872,-4.0,False,13,-8192,up
1654,1888,-4.6,False,13,-8192,up
1655,1904,-4.6,False,13,-8192,up
1656,1920,-4.0,False,13,-8192,up
1657,1936,-4.0,False,13,-8192,up
1658,1952,-5.6,False,13,-8192,up
1659,1968,-4.2,False,13,-8192,up
1660,1984,-4.0,False,13,-8192,up
1661,2000,-4.6,False,13,-8192,up
1662,2016,-4.0,False,13,-8192,up
1663,2032,-3.6,False,13,-8192,up
1664,2048,-2.4,False,13,-8192,up
1665,2064,-4.6,False,13,-8192,up
1666,2080,-4.6,False,13,-8192,up
1667,2096,-4.2,False,13,-8192,up
1668,2112,-4.0,False,13,-8192,up
1669,2128,-5.4,False,13,-8192,up
1670,2144,-4.8,False,13,-8192,up
1671,2160,-5.0,False,13,-8192,up
1672,2176,-4.6,False,13,-8192,up
1673,2192,-5.4,False,13,-8192,up
1674,2208,-5.2,False,13,-8192,up
1675,2224,-5.0,False,13,-8192,up
1676,2240,-5.0,False,13,-8192,up
1677,2256,-5.2,False,13,-8192,up
1678,2272,-3.6,False,13,-8192,up
1679,2288,-5.4,False,13,-8192,up
1680,2304,-4.8,False,13,-8192,up
1681,2320,-4.2,False,13,-8192,up
1682,2336,-6.2,False,13,-8192,up
1683,2352,-4.8,False,13,-8192,up
1684,2368,-5.2,False,13,-8192,up
1685,2384,-6.0,False,13,-8192,up
1686,2400,-5.4,False,13,-8192,up
1687,2416,-6.0,False,13,-8192,up
1688,2432,-5.4,False,13,-8192,up
1689,2448,-4.6,False,13,-8192,up
1690,2464,-5.4,False,13,-8192,up
1691,2480,-5.6,False,13,-8192,up
1692,2496,-5.0,False,13,-8192,up
1693,2512,-5.6,False,13,-8192,up
1694,2528,-5.0,False,13,-8192,up
1695,2544,-5.4,False,13,-8192,up
1696,2560,-5.6,False,13,-8192,up
1697,2576,-4.8,False,13,-8192,up
1698,2592,-6.4,False,13,-8192,up
1699,2608,-5.4,False,13,-8192,up
1700,2624,-5.8,False,13,-8192,up
1701,2640,-5.8,False,13,-8192,up
1702,2656,-5.8,False,13,-8192,up
1703,2672,-6.4,False,13,-8192,up
1704,2688,-5.0,False,13,-8192,up
1705,2704,-5.4,False,13,-8192,up
1706,2720,-6.2,False,13,-8192,up
1707,2736,-6.4,False,13,-8192,up
1708,2752,-6.0,False,13,-8192,up
1709,2768,-5.0,False,13,-8192,up
1710,2784,-5.8,False,13,-8192,up
1711,2800,-5.6,False,13,-8192,up
1712,2816,-5.8,False,13,-8192,up
1713,2832,-5.4,False,13,-8192,up
1714,2848,-6.4,False,13,-8192,up
1715,2864,-5.2,False,13,-8192,up
1716,2880,-6.4,False,13,-8192,up
1717,2896,-6.6,False,13,-8192,up
1718,2912,-6.2,False,13,-8192,up
1719,2928,-6.4,False,13,-8192,up
1720,2944,-7.0,False,13,-8192,up
1721,2960,-5.8,False,13,-8192,up
1722,2976,-5.8,False,13,-8192,up
1723,2992,-6.4,False,13,-8192,up
1724,3008,-6.4,False,13,-8192,up
1725,3024,-6.2,False,13,-8192,up
1726,3040,-6.4,False,13,-8192,up
1727,3056,-5.8,False,13,-8192,up
1728,3072,-6.8,False,13,-8192,up
1729,3088,-7.0,False,13,-8192,up
1730,3104,-6.2,False,13,-8192,up
1731,3120,-6.8,False,13,-8192,up
1732,3136,-6.0,False,13,-8192,up
1733,3152,-7.4,False,13,-8192,up
1734,3168,-6.8,False,13,-8192,up
1735,3184,-6.2,False,13,-8192,up
1736,3200,-7.0,False,13,-8192,up
1737,3216,-7.0,False,13,-8192,up
1738,3232,-6.4,False,13,-8192,up
1739,3248,-6.6,False,13,-8192,up
1740,3264,-6.6,False,13,-8192,up
1741,3280,-7.0,False,13,-8192,up
1742,3296,-8.2,False,13,-8192,up
1743,3312,-6.8,False,13,-8192,up
1744,3328,-7.6,False,13,-8192,up
1745,3344,-6.0,False,13,-8192,up
1746,3360,-7.0,False,13,-8192,up
1747,3376,-7.2,False,13,-8192,up
1748,3392,-7.4,False,13,-8192,up
1749,3408,-6.6,False,13,-8192,up
1750,3424,-7.8,False,13,-8192,up
1751,3440,-7.0,False,13,-8192,up
1752,3456,-7.8,False,13,-8192,up
1753,3472,-8.0,False,13,-8192,up
1754,3488,-8.2,False,13,-8192,up
1755,3504,-7.0,False,13,-8192,up
1756,3520,-7.4,False,13,-8192,up
1757,3536,-7.2,False,13,-8192,up
1758,3552,-8.6,False,13,-8192,up
1759,3568,-7.0,False,13,-8192,up
1760,3584,-7.2,False,13,-8192,up
1761,3600,-7.6,False,13,-8192,up
1762,3616,-7.2,False,13,-8192,up
1763,3632,-6.4,False,13,-8192,up
1764,3648,-7.4,False,13,-8192,up
1765,3664,-7.8,False,13,-8192,up
1766,3680,-8.2,False,13,-8192,up
1767,3696,-8.2,False,13,-8192,up
1768,3712,-7.6,False,13,-8192,up
1769,3728,-8.2,False,13,-8192,up
1770,3744,-8.6,False,13,-8192,up
1771,3760,-8.2,False,13,-8192,up
1772,3776,-7.6,False,13,-8192,up
1773,3792,-7.6,False,13,-8192,up
1774,3808,-7.8,False,13,-8192,up
1775,3824,-8.2,False,13,-8192,up
1776,3840,-7.8,False,13,-8192,up
1777,3856,-9.0,False,13,-8192,up
1778,3872,-7.8,False,13,-8192,up
1779,3888,-8.2,False,13,-8192,up
1780,3904,-8.0,False,13,-8192,up
1781,3920,-8.4,False,13,-8192,up
1782,3936,-8.4,False,13,-8192,up
1783,3952,-8.8,False,13,-8192,up
1784,3968,-9.0,False,13,-8192,up
1785,3984,-8.8,False,13,-8192,up
1786,4000,-7.6,False,13,-8192,up
1787,4016,-8.6,False,13,-8192,up
1788,4032,-8.8,False,13,-8192,up
1789,4048,-8.8,False,13,-8192,up
1790,4064,-9.0,False,13,-8192,up
1791,4080,-9.0,False,13,-8192,up
1792,4096,-8.2,False,13,-8192,up
1793,4112,-8.4,False,13,-8192,up
1794,4128,-8.2,False,13,-8192,up
1795,4144,-9.0,False,13,-8192,up
1796,4160,-8.4,False,13,-8192,up
1797,4176,-8.6,False,13,-8192,up
1798,4192,-9.2,False,13,-8192,up
1799,4208,-10.2,False,13,-8192,up
1800,4224,-8.8,False,13,-8192,up
1801,4240,-8.6,False,13,-8192,up
1802,4256,-9.6,False,13,-8192,up
1803,4272,-8.6,False,13,-8192,up
1804,4288,-9.4,False,13,-8192,up
1805,4304,-9.0,False,13,-8192,up
1806,4320,-9.6,False,13,-8192,up
1807,4336,-9.2,False,13,-8192,up
1808,4352,-8.4,False,13,-8192,up
1809,4368,-9.8,False,13,-8192,up
1810,4384,-8.6,False,13,-8192,up
1811,4400,-9.2,False,13,-8192,up
1812,4416,-9.8,False,13,-8192,up
1813,4432,-10.0,False,13,-8192,up
1814,4448,-9.8,False,13,-8192,up
1815,4464,-9.2,False,13,-8192,up
1816,4480,-9.6,False,13,-8192,up
1817,4496,-9.6,False,13,-8192,up
1818,4512,-10.0,False,13,-8192,up
1819,4528,-10.4,False,13,-8192,up
1820,4544,-9.4,False,13,-8192,up
1821,4560,-9.6,False,13,-8192,up
1822,4576,-9.0,False,13,-8192,up
1823,4592,-9.8,False,13,-8192,up
1824,4608,-9.2,False,13,-8192,up
1825,4624,-9.2,False,13,-8192,up
1826,4640,-10.6,False,13,-8192,up
1827,4656,-8.6,False,13,-8192,up
1828,4672,-9.6,False,13,-8192,up
1829,4688,-9.6,False,13,-8192,up
1830,4704,-9.6,False,13,-8192,up
1831,4720,-10.4,False,13,-8192,up
1832,4736,-10.0,False,13,-8192,up
1833,4752,-11.0,False,13,-8192,up
1834,4768,-9.6,False,13,-8192,up
1835,4784,-10.8,False,13,-8192,up
1836,4800,-10.8,False,13,-8192,up
1837,4816,-9.6,False,13,-8192,up
1838,4832,-10.8,False,13,-8192,up
1839,4848,-10.0,False,13,-8192,up
1840,4864,-10.6,False,13,-8192,up
1841,4880,-10.8,False,13,-8192,up
1842,4896,-11.0,False,13,-8192,up
1843,4912,-9.2,False,13,-8192,up
1844,4928,-11.4,False,13,-8192,up
1845,4944,-10.2,False,13,-8192,up
1846,4960,-11.4,False,13,-8192,up
1847,4976,-9.6,False,13,-8192,up
1848,4992,-10.4,False,13,-8192,up
1849,5008,-11.0,False,13,-8192,up
1850,5024,-11.4,False,13,-8192,up
1851,5040,-10.2,False,13,-8192,up
1852,5056,-11.2,False,13,-8192,up
1853,5072,-11.0,False,13,-8192,up
1854,5088,-11.0,False,13,-8192,up
1855,5104,-10.8,False,13,-8192,up
1856,5120,-11.6,False,13,-8192,up
1857,5136,-11.2,False,13,-8192,up
1858,5152,-11.8,False,13,-8192,up
1859,5168,-12.2,False,13,-8192,up
1860,5184,-11.8,False,13,-8192,up
1861,5200,-11.0,False,13,-8192,up
1862,5216,-11.4,False,13,-8192,up
1863,5232,-11.8,False,13,-8192,up
1864,5248,-11.4,False,13,-8192,up
1865,5264,-11.6,False,13,-8192,up
1866,5280,-11.6,False,13,-8192,up
1867,5296,-12.4,False,13,-8192,up
1868,5312,-11.8,False,13,-8192,up
1869,5328,-11.4,False,13,-8192,up
1870,5344,-11.4,False,13,-8192,up
1871,5360,-12.2,False,13,-8192,up
1872,5376,-11.4,False,13,-8192,up
1873,5392,-13.2,False,13,-8192,up
1874,5408,-11.0,False,13,-8192,up
1875,5424,-12.4,False,13,-8192,up
1876,5440,-12.0,False,13,-8192,up
1877,5456,-11.8,False,13,-8192,up
1878,5472,-12.2,False,13,-8192,up
1879,5488,-12.0,False,13,-8192,up
1880,5504,-13.0,False,13,-8192,up
1881,5520,-13.4,False,13,-8192,up
1882,5536,-13.0,False,13,-8192,up
1883,5552,-13.0,False,13,-8192,up
1884,5568,-13.2,False,13,-8192,up
1885,5584,-12.6,False,13,-8192,up
1886,5600,-13.0,False,13,-8192,up
1887,5616,-12.2,False,13,-8192,up
1888,5632,-12.4,False,13,-8192,up
1889,5648,-13.0,False,13,-8192,up
1890,5664,-12.4,False,13,-8192,up
1891,5680,-12.8,False,13,-8192,up
1892,5696,-13.2,False,13,-8192,up
1893,5712,-12.6,False,13,-8192,up
1894,5728,-12.6,False,13,-8192,up
1895,5744,-12.8,False,13,-8192,up
1896,5760,-12.8,False,13,-8192,up
1897,5776,-13.8,False,13,-8192,up
1898,5792,-13.4,False,13,-8192,up
1899,5808,-12.4,False,13,-8192,up
1900,5824,-12.8,False,13,-8192,up
1901,5840,-12.2,False,13,-8192,up
1902,5856,-13.0,False,13,-8192,up
1903,5872,-14.0,False,13,-8192,up
1904,5888,-12.4,False,13,-8192,up
1905,5904,-13.8,False,13,-8192,up
1906,5920,-13.2,False,13,-8192,up
1907,5936,-12.6,False,13,-8192,up
1908,5952,-13.2,False,13,-8192,up
1909,5968,-13.4,False,13,-8192,up
1910,5984,-13.8,False,13,-8192,up
1911,6000,-14.2,False,13,-8192,up
1912,6016,-13.4,False,13,-8192,up
1913,6032,-13.6,False,13,-8192,up
1914,6048,-14.0,False,13,-8192,up
1915,6064,-13.0,False,13,-8192,up
1916,6080,-14.2,False,13,-8192,up
1917,6096,-14.0,False,13,-8192,up
1918,6112,-14.4,False,13,-8192,up
1919,6128,-14.6,False,13,-8192,up
1920,6144,-14.2,False,13,-8192,up
1921,6160,-13.6,False,13,-8192,up
1922,6176,-14.6,False,13,-8192,up
1923,6192,-14.2,False,13,-8192,up
1924,6208,-13.8,False,13,-8192,up
1925,6224,-13.6,False,13,-8192,up
1926,6240,-14.6,False,13,-8192,up
1927,6256,-13.2,False,13,-8192,up
1928,6272,-13.8,False,13,-8192,up
1929,6288,-15.0,False,13,-8192,up
1930,6304,-14.2,False,13,-8192,up
1931,6320,-14.8,False,13,-8192,up
1932,6336,-14.6,False,13,-8192,up
1933,6352,-14.8,False,13,-8192,up
1934,6368,-15.0,False,13,-8192,up
1935,6384,-14.4,False,13,-8192,up
1936,6400,-14.6,False,13,-8192,up
1937,6416,-14.0,False,13,-8192,up
1938,6432,-15.2,False,13,-8192,up
1939,6448,-15.0,False,13,-8192,up
1940,6464,-14.6,False,13,-8192,up
1941,6480,-15.2,False,13,-8192,up
1942,6496,-15.0,False,13,-8192,up
1943,6512,-15.6,False,13,-8192,up
1944,6528,-14.8,False,13,-8192,up
1945,6544,-14.0,False,13,-8192,up
1946,6560,-15.0,False,13,-8192,up
1947,6576,-16.4,False,13,-8192,up
1948,6592,-14.6,False,13,-8192,up
1949,6608,-15.6,False,13,-8192,up
1950,6624,-15.6,False,13,-8192,up
1951,6640,-14.4,False,13,-8192,up
1952,6656,-15.8,False,13,-8192,up
1953,6672,-15.8,False,13,-8192,up
1954,6688,-15.6,False,13,-8192,up
1955,6704,-16.0,False,13,-8192,up
1956,6720,-16.0,False,13,-8192,up
1957,6736,-15.6,False,13,-8192,up
1958,6752,-16.2,False,13,-8192,up
1959,6768,-16.2,False,13,-8192,up
1960,6784,-16.6,False,13,-8192,up
1961,6800,-15.8,False,13,-8192,up
1962,6816,-16.2,False,13,-8192,up
1963,6832,-15.4,False,13,-8192,up
1964,6848,-16.4,False,13,-8192,up
1965,6864,-16.0,False,13,-8192,up
1966,6880,-16.6,False,13,-8192,up
1967,6896,-16.0,False,13,-8192,up
1968,6912,-17.6,False,13,-8192,up
1969,6928,-17.0,False,13,-8192,up
1970,6944,-16.8,False,13,-8192,up
1971,6960,-16.0,False,13,-8192,up
1972,6976,-16.6,False,13,-8192,up
1973,6992,-16.2,False,13,-8192,up
1974,7008,-17.0,False,13,-8192,up
1975,7024,-17.2,False,13,-8192,up
1976,7040,-16.6,False,13,-8192,up
1977,7056,-15.8,False,13,-8192,up
1978,7072,-17.0,False,13,-8192,up
1979,7088,-16.0,False,13,-8192,up
1980,7104,-17.0,False,13,-8192,up
1981,7120,-16.2,False,13,-8192,up
1982,7136,-17.2,False,13,-8192,up
1983,7152,-16.4,False,13,-8192,up
1984,7168,-16.2,False,13,-8192,up
1985,7184,-16.6,False,13,-8192,up
1986,7200,-15.0,False,13,-8192,up
1987,7216,-16.8,False,13,-8192,up
1988,7232,-16.2,False,13,-8192,up
1989,7248,-17.6,False,13,-8192,up
1990,7264,-17.4,False,13,-8192,up
1991,7280,-17.0,False,13,-8192,up
1992,7296,-17.6,False,13,-8192,up
1993,7312,-16.4,False,13,-8192,up
1994,7328,-17.2,False,13,-8192,up
1995,7344,-18.2,False,13,-8192,up
1996,7360,-16.8,False,13,-8192,up
1997,7376,-18.0,False,13,-8192,up
1998,7392,-17.6,False,13,-8192,up
1999,7408,-17.4,False,13,-8192,up
2000,7424,-18.0,False,13,-8192,up
2001,7440,-18.0,False,13,-8192,up
2002,7456,-17.8,False,13,-8192,up
2003,7472,-17.2,False,13,-8192,up
2004,7488,-17.8,False,13,-8192,up
2005,7504,-18.2,False,13,-8192,up
2006,7520,-18.6,False,13,-8192,up
2007,7536,-18.2,False,13,-8192,up
2008,7552,-18.0,False,13,-8192,up
2009,7568,-16.8,False,13,-8192,up
2010,7584,-18.4,False,13,-8192,up
2011,7600,-18.6,False,13,-8192,up
2012,7616,-18.0,False,13,-8192,up
2013,7632,-17.8,False,13,-8192,up
2014,7648,-18.4,False,13,-8192,up
2015,7664,-17.8,False,13,-8192,up
2016,7680,-18.4,False,13,-8192,up
2017,7696,-18.8,False,13,-8192,up
2018,7712,-18.2,False,13,-8192,up
2019,7728,-18.8,False,13,-8192,up
2020,7744,-18.6,False,13,-8192,up
2021,7760,-17.6,False,13,-8192,up
2022,7776,-19.8,False,13,-8192,up
2023,7792,-18.2,False,13,-8192,up
2024,7808,-19.2,False,13,-8192,up
2025,7824,-18.2,False,13,-8192,up
2026,7840,-18.4,False,13,-8192,up
2027,7856,-19.6,False,13,-8192,up
2028,7872,-19.6,False,13,-8192,up
2029,7888,-18.4,False,13,-8192,up
2030,7904,-19.6,False,13,-8192,up
2031,7920,-18.2,False,13,-8192,up
2032,7936,-19.2,False,13,-8192,up
2033,7952,-19.8,False,13,-8192,up
2034,7968,-19.2,False,13,-8192,up
2035,7984,-18.8,False,13,-8192,up
2036,8000,-19.2,False,13,-8192,up
2037,8016,-20.6,False,13,-8192,up
2038,8032,-19.0,False,13,-8192,up
2039,8048,-20.2,False,13,-8192,up
2040,8064,-20.6,False,13,-8192,up
2041,8080,-20.4,False,13,-8192,up
2042,8096,-19.4,False,13,-8192,up
2043,8112,-19.4,False,13,-8192,up
2044,8128,-20.0,False,13,-8192,up
2045,8144,-20.8,False,13,-8192,up
2046,8160,-19.6,False,13,-8192,up
2047,8176,-19.6,False,13,-8192,up
2048,8192,-19.6,False,13,-8192,up
2049,8208,-21.2,False,13,-8192,up
2050,8224,-20.8,False,13,-8192,up
2051,8240,-19.8,False,13,-8192,up
2052,8256,-19.6,False,13,-8192,up
2053,8272,-20.4,False,13,-8192,up
2054,8288,-19.8,False,13,-8192,up
2055,8304,-20.0,False,13,-8192,up
2056,8320,-19.8,False,13,-8192,up
2057,8336,-19.4,False,13,-8192,up
2058,8352,-20.0,False,13,-8192,up
2059,8368,-20.8,False,13,-8192,up
2060,8384,-19.4,False,13,-8192,up
2061,8400,-20.2,False,13,-8192,up
2062,8416,-21.2,False,13,-8192,up
2063,8432,-20.6,False,13,-8192,up
2064,8448,-20.6,False,13,-8192,up
2065,8464,-21.4,False,13,-8192,up
2066,8480,-20.2,False,13,-8192,up
2067,8496,-19.6,False,13,-8192,up
2068,8512,-21.4,False,13,-8192,up
2069,8528,-20.8,False,13,-8192,up
2070,8544,-21.0,False,13,-8192,up
2071,8560,-21.0,False,13,-8192,up
2072,8576,-20.8,False,13,-8192,up
2073,8592,-21.4,False,13,-8192,up
2074,8608,-21.8,False,13,-8192,up
2075,8624,-21.8,False,13,-8192,up
2076,8640,-21.4,False,13,-8192,up
2077,8656,-21.2,False,13,-8192,up
2078,8672,-21.6,False,13,-8192,up
2079,8688,-21.6,False,13,-8192,up
2080,8704,-20.8,False,13,-8192,up
2081,8720,-21.6,False,13,-8192,up
2082,8736,-22.2,False,13,-8192,up
2083,8752,-21.4,False,13,-8192,up
2084,8768,-20.8,False,13,-8192,up
2085,8784,-22.2,False,13,-8192,up
2086,8800,-21.2,False,13,-8192,up
2087,8816,-22.2,False,13,-8192,up
2088,8832,-22.0,False,13,-8192,up
2089,8848,-22.8,False,13,-8192,up
